"id","name","host_id","host_name","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
23877844,"Feels like a private castle in Capitol Hill",9150883,"Sarah",39.7384400094237,-104.965300542275,"Entire home/apt",117,3,214,"2024-06-11",2.8,2,218,34,"2020-BFN-0002058"
23878356,"Platt Park Studio - 4 Miles from Downtown Denver!",151394248,"Evolve",39.69319,-104.9856,"Entire home/apt",79,2,61,"2024-06-17",0.86,7,30,5,"2018-BFN-0001577"
23905333,"Sunny Private Guest Suite In Historic Denver Home",22264101,"Rachel",39.7056963685133,-104.984967879926,"Entire home/apt",126,3,288,"2024-06-11",3.79,1,153,21,"2019-BFN-0000765"
23963451,"Historic Potter Highlands Barn",180202850,"Greta And Dave",39.76624,-105.01919,"Entire home/apt",99,30,123,"2023-09-18",1.67,1,87,1,"2018-BFN-0003869"
23999092,"Carriage House Studio",3120399,"Marianne",39.76286,-105.0125,"Entire home/apt",150,29,72,"2024-05-30",0.97,2,222,4,""
23999189,"Re-Imagined Brick Bungalow In Charming Bonnie Brae",180590857,"Jeff",39.70145,-104.95111,"Entire home/apt",279,30,59,"2024-06-09",0.78,1,117,3,""
24011831,"Denver Furnished Rental - Duplex Bungalow",34274795,"Alison And Steve",39.74147,-104.93495,"Entire home/apt",115,30,19,"2023-04-15",0.26,5,84,0,""
24015104,"Private, Secure, LoDo Loft 15th/16th St. Blake St.",180726583,"Jake",39.74978,-104.9997,"Private room",199,29,245,"2024-06-24",3.29,2,148,4,"2018-BFN-0002754"
24017637,"Biggest Mansion in denver downtown. 5069 feet",243192607,"Jose",39.74548,-105.02818,"Entire home/apt",1029,3,277,"2024-06-16",3.66,1,298,62,"2020-BFN-0006039"
24043228,"Berkeley Carriage House",127274903,"Jennifer",39.77339,-105.04809,"Entire home/apt",105,30,429,"2024-04-06",5.73,1,146,5,"2018-BFN-0001876"
24063486,"*Cannabis friendly, Private, Great Location/Value*",12899560,"Nathan",39.71819,-105.02282,"Entire home/apt",105,1,524,"2024-06-17",7.29,1,106,111,"2018-BFN-0005023"
24064731,"Baker Carriage House- Amazing Location!",1675394,"Suzy",39.71165,-104.98571,"Entire home/apt",47,30,178,"2024-06-01",2.36,1,204,5,""
24087247,"Perfect space for groups in the heart of LoHi!",8201883,"Stephanie",39.76103,-105.01502,"Entire home/apt",656,2,195,"2024-06-22",2.6,1,306,20,"2020-BFN-0001456"
24134572,"Luxury DTC condo for all Colorado has to offer",11530380,"Zachary",39.64054,-104.90527,"Entire home/apt",324,29,49,"2023-02-24",0.65,1,89,0,"2018-BFN-0007611"
24161341,"Gipsy Cottage: Private Suite with Balcony",5449792,"Kerry",39.68576,-104.98228,"Private room",95,1,434,"2024-06-20",5.74,1,301,67,"2018-BFN-0001446"
24176993,"Guest Suite in Sunnyside, Self Check-In!",17337291,"Neil",39.78346,-105.00855,"Entire home/apt",146,2,106,"2024-06-23",1.4,1,129,11,"2018-BFN-0000452"
24180313,"Shared Room - 1 twin bed in 12 bunk bed co-ed dorm",160449770,"Ember",39.73116,-104.98307,"Hotel room",50,1,259,"2024-05-25",3.45,6,336,25,"2017-BFN-0005812"
24195186,"Denver Furnished Rental Clermont Duplex Bungalow",34274795,"Alison And Steve",39.74172,-104.93485,"Entire home/apt",115,30,12,"2022-07-14",0.16,5,86,0,""
24201934,"#3 Modern, Cozy on S Logan in W. Wash Park",152232731,"Ray",39.7133,-104.9814,"Entire home/apt",93,30,25,"2024-02-01",0.33,2,253,2,""
24206648,"Contemporary 2-bedroom surrounded by open space!",21479754,"Jeffrey",39.76568,-104.87236,"Entire home/apt",175,29,28,"2023-08-05",0.38,1,344,1,"2018-BFN-0008906"
24263845,"Gorgeous LoHi townhome w/rooftop near all stadiums",26033867,"Kelley",39.7628784,-105.0116696,"Entire home/apt",254,3,6,"2024-06-16",0.97,1,184,6,"2023-BFN-0042957"
24349679,"Stylish Condo W/ Balcony In Heart Of Popular LoHi",70563805,"Hideaway Vacation Rentals",39.75615,-105.0116,"Entire home/apt",167,1,231,"2024-06-09",3.06,21,339,7,"2023-BFN-0038008"
24452513,"Mountain Goat - 4 Bedroom by Conventions - HotTub",15284278,"David",39.73801,-104.99341,"Entire home/apt",400,30,90,"2023-08-11",1.19,2,47,1,""
24491959,"K1333 Private 3Br-Comfy/Convenient Art Dist Home",7153720,"Kim",39.73777,-104.9993,"Entire home/apt",197,29,150,"2023-09-30",2.13,2,237,1,"2018-BFN-0008619"
24541430,"Cozy Convenient Access to Downtown and Foothills",13673065,"Lauren",39.77659,-105.0312,"Entire home/apt",104,3,70,"2024-06-17",0.94,1,67,19,"2021-BFN-0009992"
24575590,"Apartment in Denver 
private & walkable to RiNo",185692705,"Christy",39.75826,-104.96407,"Entire home/apt",121,2,284,"2024-06-21",3.79,1,204,29,"2018-BFN-0002437"
24631282,"On Top of
the World Vintage Condo!",55376910,"Kelsey",39.73727,-104.95636,"Entire home/apt",NA,30,55,"2023-08-17",0.77,2,0,2,""
24689489,"Quaint Bedroom in heart of Denver w/ private bath",71572483,"Susan",39.67405,-104.97432,"Private room",NA,4,83,"2024-04-09",1.12,2,20,6,"2022-BFN-0004982"
24746875,"Great location - close to downtown, RiNo",40976829,"Zach",39.76634,-104.95386,"Entire home/apt",147,29,533,"2024-06-25",7.14,1,118,89,"2018-BFN-0002000"
24806806,"Wash Park, GREAT LOCATION! 4 bed, 2 bath",31858502,"Brian",39.70361,-104.97669,"Entire home/apt",NA,29,11,"2022-05-31",0.15,3,162,0,"2024-BFN-0017733"
24828537,"Townhome W/Roof Patio/Hot Tub, Near Broncos Field",70563805,"Hideaway Vacation Rentals",39.74266,-105.02783,"Entire home/apt",427,30,196,"2024-06-09",2.63,21,145,29,"2021-BFN-0000318"
24832919,"The Loft - Wash Park Carriage House",12608517,"Shane",39.70203,-104.98392,"Entire home/apt",123,3,119,"2024-06-24",1.6,1,122,26,"2018-BFN-0002785"
24847694,"Pet-Friendly Denver Home w/ Deck, Fire Pit & Grill",151394248,"Evolve",39.75406,-104.97095,"Entire home/apt",346,29,1,"2020-07-20",0.02,7,61,0,"2019-BFN-0001697"
24852135,"Downtown Luxury Condo, Skyline Views!",143045923,"Michael",39.74311,-104.97972,"Entire home/apt",116,30,31,"2024-04-05",0.42,1,287,4,""
24875887,"Lovely 3 bed 3 bath Central Park home with garage.",44176296,"Neil",39.76635,-104.89091,"Entire home/apt",265,30,15,"2020-09-29",0.21,1,240,0,"2020-BFN-0000278"
24931284,"Exquisite & Spacious Wash Park 2 BD Getaway",83062586,"Tracy",39.70135,-104.98203,"Entire home/apt",NA,29,33,"2021-12-28",0.44,1,180,0,""
24965772,"Rare home in LoHi sleeps 10, walk DT, skyline view",63819719,"Jakke",39.75795,-105.01179,"Entire home/apt",404,3,130,"2024-06-23",1.76,1,314,25,"2018-BFN-0002937"
25001622,"Historic one bedroom carriage house apt w/ parking",186166480,"Penny And Bill",39.73284,-104.98476,"Entire home/apt",95,29,114,"2023-11-29",1.54,3,328,3,"2020-BFN-0000345"
25072498,"Capitol Hill Condo in Historic Building",41184591,"James",39.73347,-104.9837,"Entire home/apt",126,2,245,"2024-06-27",3.31,1,12,42,"2018-BFN-0005276"
25195731,"Grandpa’s",177223604,"Cherria",39.75704,-104.98427,"Entire home/apt",99,29,56,"2023-07-10",0.76,2,228,1,""
25219351,"Nocipa Garden Apartment(North City Park)",11191536,"Marc",39.760159,-104.959442,"Entire home/apt",89,3,103,"2024-05-27",1.4,1,13,13,"2020-BFN-0004569"
25264683,"Large, Sunny Space in the Heart of Denver",71572483,"Susan",39.67405,-104.97432,"Private room",65,3,76,"2024-06-27",1.03,2,17,7,"2022-BFN-0004982"
25309855,"Gorgeous Monthly Rental-Downtown Stadium Duplex 24",140437558,"Michele",39.75263,-105.0202,"Entire home/apt",115,29,52,"2021-11-01",0.72,1,200,0,""
25341588,"Charming Denver Duplex",3838161,"Tiffany",39.7395056962088,-105.032175362788,"Entire home/apt",126,3,20,"2024-06-23",0.66,1,22,13,"2021-BFN-0009035"
25341724,"Mayfair Cottage",177020155,"Amanda",39.73912,-104.92791,"Entire home/apt",112,31,70,"2023-09-04",0.96,1,331,2,""
25458868,"Private Basement Apt- Close to DU/S Pearl St",119528096,"Emily",39.67604,-104.98228,"Entire home/apt",107,1,178,"2024-06-09",2.55,1,104,27,"2018-BFN-0005759"
25475743,"private room with access to hot tub!",2461399,"Nadim",39.72965,-105.0008,"Private room",88,1,82,"2024-06-22",1.11,2,184,14,"2019-BFN-0000689"
25476150,"Urban Oasis - RiNo Art District",32622027,"Nada",39.76437,-104.98015,"Entire home/apt",246,2,213,"2024-06-15",2.9,1,302,53,"2018-BFN-0007786"
25476793,"Private Entry Suite in Cole/RiNo Near Downtown",19196235,"Mike",39.76362,-104.96994,"Entire home/apt",166,2,411,"2024-06-19",5.57,1,125,57,"2018-BFN-0003526"
25477926,"Toby's Penn in Governor's Park",192292964,"Toby",39.72605,-104.98151,"Entire home/apt",149,3,140,"2024-06-18",1.95,1,276,30,"2018-BFN-0005272"
25486936,"The BirdHouse- a beautiful NW Denver space",192353408,"Elizabeth And Eric",39.77306,-105.05128,"Entire home/apt",136,2,116,"2023-12-28",1.58,1,316,13,"2018-BFN-0007513"
25507110,"3 Bedroom, 4 Bathroom Townhome",192484753,"Liesl",39.75772,-104.89427,"Entire home/apt",342,1,113,"2024-06-25",1.53,1,301,21,"2018-BFN-0007463"
25512427,"Forest Rooms",192521439,"Jeremy",39.67557,-105.0495,"Private room",97,1,72,"2024-06-18",1.13,1,54,9,"2022-BFN-0003491"
25549371,"Private Guesthouse | Walkable to Food, Shops, Lake",30383796,"Shelby",39.75624,-105.0352,"Entire home/apt",NA,30,286,"2024-02-25",3.89,1,11,3,"2018-BFN-0003862"
25579927,"Remodel,clean,bright,quiet, top Location",4087056,"Jeanne",39.74248,-104.96812,"Entire home/apt",77,30,11,"2023-03-31",0.16,6,258,0,""
25586560,"Walk to Mile High Stadium & Downtown Denver!",107511912,"Jason",39.75107,-105.01829,"Entire home/apt",150,1,563,"2024-06-28",7.69,1,96,113,"2022-BFN-0008402"
25619929,"Pool, hot tub, sauna!  Your own spa in the city!",135024649,"Stacy",39.74611,-104.92963,"Entire home/apt",NA,1,0,"",NA,1,0,0,""
25686732,"Rocky Mountain Lake Townhome",38047305,"Madison",39.78166,-105.0274,"Entire home/apt",294,3,31,"2024-06-29",1.34,1,98,17,"2022-BFN-0004527"
25730584,"Cozy Victorian Townhome, Trendy Lohi Neighborhood.",42681856,"Seth",39.76569,-105.01135,"Entire home/apt",195,1,292,"2024-06-22",4.06,1,106,29,"2018-BFN-0004619"
25733062,"Stunning Guesthouse - Walk Everywhere! Sleeps 4!",193509629,"Brandon & Jean",39.76353,-105.01,"Entire home/apt",103,1,258,"2024-06-27",3.5,2,317,32,"2021-BFN-0000552"
25738810,"Cozy Capitol Hill Apt with Private Balcony",56417718,"Lauren",39.73002,-104.98454,"Entire home/apt",107,29,12,"2024-06-15",0.16,1,351,1,""
25770124,"Capitol Hill Getaway across from Cheesman Park!",155712512,"Ivan",39.73395,-104.9692,"Entire home/apt",116,1,404,"2024-06-17",5.53,1,36,69,"2019-BFN-0001919"
25841044,"@Central Denver Perkyhouse",370944955,"Optima",39.7517,-104.97554,"Entire home/apt",76,30,225,"2024-02-17",3.06,7,116,4,"2018-BFN-0007808"
25918224,"New Basement Unit Close to RINO, City Prk, &Dwntwn",76598410,"Natasha",39.7606,-104.96423,"Entire home/apt",134,2,107,"2023-11-13",1.56,2,162,4,"2018-BFN-0007504"
26007543,"Suite with Private Roof- Views! Near Light Rail!",20461002,"Lana",39.73528,-105.04352,"Private room",83,1,760,"2024-06-28",10.76,1,42,123,"2018-BFN-0007004"
26129760,"Lower Highlands 3 Level w/ Rooftop Views & Hot Tub",94846610,"Todd",39.76194,-105.00723,"Entire home/apt",406,2,96,"2024-05-23",1.31,1,111,15,"2018-BFN-0003496"
26130634,"Enchanting Escape",196418785,"The Curtis Park Club",39.755827013428,-104.983022268261,"Private room",129,1,173,"2024-06-22",2.38,10,338,18,"2017-BFN-0008336"
26130724,"Radiant Rancher",196418785,"The Curtis Park Club",39.7563534,-104.9841798,"Private room",116,1,179,"2024-06-16",2.45,10,333,34,"2017-BFN-0008336"
26130754,"Pinky's Palace",196418785,"The Curtis Park Club",39.7563534,-104.9841798,"Private room",123,1,154,"2024-06-21",2.13,10,336,28,"2017-BFN-0008336"
26130771,"The Grand Curtis",196418785,"The Curtis Park Club",39.75666,-104.9832,"Entire home/apt",149,1,334,"2024-06-17",4.57,10,334,39,"2017-BFN-0008336"
26130779,"Notorious Outlaw",196418785,"The Curtis Park Club",39.7563534,-104.9841798,"Private room",126,1,251,"2024-06-26",3.44,10,344,46,"2017-BFN-0008336"
26130792,"The Charming Cowboy",196418785,"The Curtis Park Club",39.7563534,-104.9841798,"Private room",131,1,227,"2024-06-24",3.12,10,329,49,"2017-BFN-0008336"
26130803,"The Western Allure",196418785,"The Curtis Park Club",39.7563534,-104.9841798,"Private room",126,1,203,"2024-06-20",2.78,10,319,29,"2017-BFN-0008336"
26130807,"Smiths Crescendo",196418785,"The Curtis Park Club",39.7563534,-104.9841798,"Private room",132,1,266,"2024-06-20",3.65,10,341,45,"2017-BFN-0008336"
26131284,"Captivating Cowgirl",196418785,"The Curtis Park Club",39.7563534,-104.9841798,"Private room",141,1,291,"2024-06-27",3.98,10,328,56,"2017-BFN-0008336"
26165764,"Sleeps 1-2 (9 min from airport) No Cleaning Fees",196667037,"Katia",39.79479,-104.79907,"Entire home/apt",NA,1,176,"2024-06-20",2.4,2,0,26,"2020-BFN-0000970"
26201544,"Sleeps 1-8 (9 min from airport) No Cleaning Fees",196667037,"Katia",39.79334,-104.79926,"Entire home/apt",162,1,662,"2024-06-27",9.09,2,75,90,"2020-BFN-0000970"
26281251,"Stay @ The ""ARTBNB"" One Of Denver's Coolest Homes!",954256,"Conor",39.74796,-104.9697,"Entire home/apt",400,29,469,"2023-10-08",6.4,1,272,9,"2020-BFN-0006709"
26300543,"Private 4/4 Luxury Home Near Lohi-Walkable+Stocked",91134795,"Travis",39.76353,-105.01764,"Entire home/apt",709,1,38,"2024-02-19",1.13,2,57,6,"2021-BFN-0007503"
26303530,"5 BR pet friendly Victorian house",197779983,"William",39.71986,-104.98562,"Entire home/apt",NA,29,7,"2024-03-31",0.2,1,199,3,""
26328157,"Spacious Artist’s House in the middle of Denver",174643286,"David",39.75243,-104.98317,"Entire home/apt",546,3,211,"2024-06-23",2.9,1,312,29,"2020-BFN-0006159"
26333386,"The Curtis Park Club, The Ultimate Group Retreat",196418785,"The Curtis Park Club",39.75702,-104.9848,"Entire home/apt",1913,1,49,"2024-05-19",0.68,10,280,6,"2017-BFN-0008336"
26351023,"Sit Fireside in a Hip Guesthouse with a Balcony",576644,"Carol",39.6698570251465,-104.985198974609,"Entire home/apt",160,2,323,"2024-06-27",4.45,1,197,42,"2019-BFN-0000446"
26395782,"Savor Alfresco Breakfasts at a 1920s Voyager's Garden Oasis",25316260,"Steve",39.75971,-105.04654,"Private room",124,1,41,"2024-06-17",0.64,1,169,3,"2019-BFN-0004962"
26400468,"Charming newer home near DU/Platt Park with Patio",6725657,"Tina",39.67387,-104.97171,"Private room",78,2,214,"2024-06-27",2.93,1,153,30,"2018-BFN-0004497"
26415492,"Unbeatable location - HUGE 1 Br 1.5 Ba Luxury Loft",9447036,"Zach",39.74571,-104.99203,"Entire home/apt",250,2,264,"2024-06-13",3.65,5,133,43,"2022-BFN-0016801"
26520064,"♥ ""Hygge"" Retreat Sloan Lake ♥ Comfy, Clean, Close",48113711,"Doug",39.73949,-105.0449,"Entire home/apt",213,3,244,"2024-06-27",3.39,2,61,49,"2018-BFN-0005258"
26531088,"Old Storefront West Highland! Denver2019BFN0010330",182297861,"Nick",39.75947,-105.03076,"Entire home/apt",103,30,76,"2023-12-31",1.05,1,288,2,""
26564570,"Tranquil Pristine Carriage House",21061687,"Theresa",39.77993,-105.04876,"Entire home/apt",116,3,192,"2024-06-24",2.7,1,73,31,"2018-BFN-0005545"
26665911,"Stunning Entertaining Backyard Outdoor Pool-Table",133755231,"Shari",39.6802168066007,-104.913200104655,"Entire home/apt",950,3,79,"2024-06-16",1.1,1,297,7,"2019-BFN-0010908"
26728147,"Cozy one bedroom suite: 420 friendly (backyard)",7527876,"Adel",39.67999,-104.93238,"Entire home/apt",104,2,232,"2024-06-29",3.19,1,71,27,"2018-BFN-0008629"
26736932,"Modern Highlands Townhome with Amazing City Views!",66242686,"Dave & Patrice",39.75546,-105.01978,"Entire home/apt",542,3,102,"2024-06-15",1.45,1,200,16,"2018-BFN-0005230"
26750399,"LoHi Apartment w/ Patio: 1 Mi to Downtown Denver!",151394248,"Evolve",39.75792,-105.01207,"Entire home/apt",132,29,28,"2021-03-15",0.39,7,311,0,""
26779697,"Denver Apartment in the heart of it all",18344226,"Josh",39.73862,-104.97235,"Entire home/apt",80,180,20,"2019-03-21",0.28,1,180,0,""
26812581,"""Denver Dreamin' "" 2 bedroom West Highland, Denver",165512196,"Nick",39.7590980529785,-105.037200927734,"Entire home/apt",162,29,6,"2022-10-24",0.11,2,274,0,""
26813815,"One Bedroom Sunnyside Garden level Hideaway",306623,"Erika",39.78005,-105.01571,"Entire home/apt",126,2,21,"2024-06-09",0.29,1,248,7,"2023-BFN-0047723"
26816760,"Private 2BR Bungalow - central cozy modern",128461544,"Daniel",39.6787,-104.9947,"Entire home/apt",100,29,313,"2023-12-31",4.41,1,179,36,"2019-BFN-0000758"
26820106,"Washington Parks Best!",201702788,"Be",39.70778,-104.98238,"Private room",35,29,2,"2023-08-01",0.16,2,324,1,""
26886211,"2BR/2BA DTC Condo w/Pool & Tennis - Extended Stay",20722381,"Christina",39.63686,-104.90212,"Entire home/apt",NA,30,25,"2023-09-19",0.37,1,0,2,""
26925634,"Private  Bedroom,  Bathroom and Living Room - LoHi",101757863,"Ian",39.76574,-105.01078,"Private room",146,2,69,"2024-06-28",0.96,1,89,18,"2020-BFN-0000057"
26947710,"Updated & Cozy Denver Bungalow",202760124,"Jason",39.7903,-105.01695,"Entire home/apt",285,3,69,"2023-09-03",0.95,1,133,1,"2018-BFN-0009183"
26962690,"Darling 2 bed 1 car garage,  West Highland, Denver",165512196,"Nick",39.7590827941895,-105.037223815918,"Entire home/apt",105,30,8,"2023-11-01",0.14,2,287,2,""
26985504,"Cozy private suite in Stapleton",23895940,"Katie",39.80003,-104.87893,"Entire home/apt",102,3,111,"2024-06-13",1.54,1,33,17,"2018-BFN-0005510"
27084940,"Luxury LoHi Home w/ Hot Tub, Theater & City Views",67514634,"Jordan",39.7637329101562,-105.005027770996,"Entire home/apt",745,2,61,"2024-06-08",0.85,8,117,15,"2020-BFN-0003729"
27127337,"HEART OF DENVER SUITE*2KING BEDS*SKYLINE VIEW*POOL",5216325,"Julia",39.7468117978168,-104.996188692749,"Entire home/apt",148,30,3,"2022-01-03",0.06,4,339,0,""
27128420,"🍒Cherry On The Top 🍒",204217209,"Lee",39.66106,-104.91274,"Entire home/apt",494,7,100,"2024-06-26",1.39,1,62,10,""
27163453,"The Poplar Queen: Quiet-Parking-Private-420",22985240,"Charley",39.75908,-104.90575,"Entire home/apt",156,30,259,"2024-06-23",3.85,1,290,11,"2018-BFN-0004947"
27164527,"Downtown Denver Loft in Union Station North",57639083,"James",39.76038,-104.99786,"Entire home/apt",140,180,9,"2019-01-31",0.13,1,180,0,""
27166366,"25th Floor Spire Condo Plus Den",24157036,"Angela",39.74373,-104.99643,"Entire home/apt",175,30,0,"",NA,16,185,0,""
27173113,"Cozy Walkout Basement Rental",95058953,"Teddy",39.79651,-104.73789,"Private room",66,29,57,"2020-11-08",0.81,1,237,0,"2020-BFN-0004543"
27185302,"Charming carriage house - 30 day rental",34955862,"Scott",39.74497,-104.97626,"Entire home/apt",67,29,26,"2023-08-17",0.36,36,33,1,""
27267320,"The b+b in the heart of Denver - Guest Room w/ bth",17500067,"Jake",39.74912,-104.97205,"Private room",117,1,387,"2024-06-25",5.58,2,48,74,"2018-BFN-0008892"
27271600,"Bungalow B",57824203,"Michael",39.72928,-105.0417,"Entire home/apt",53,29,334,"2024-05-31",4.65,1,150,4,"2021-BFN-0000618"
27302659,"Denver Downtown - 16th St & Convention CTR & LODO",142793465,"Cindy And Binh Co Host",39.74637,-104.99556,"Entire home/apt",89,30,68,"2024-05-01",1.02,1,133,6,""
27338099,"Denver Blue Bear Den 3 BR, 2 BA DTC Hot Tub Apt.",85303919,"Lee & Jackie",39.65921,-104.91785,"Entire home/apt",269,1,117,"2024-03-14",1.87,3,348,3,"2020-BFN-0000872"
27338619,"Stay Here! Denver Guest House is all yours!",206011423,"Brandy",39.79019,-105.02389,"Entire home/apt",110,2,225,"2024-06-11",3.43,1,130,31,"2020-BFN-0000224"
27339246,"Beautiful Guest Room & Bath",51106815,"Sara And John",39.76553,-104.94954,"Private room",77,2,107,"2024-06-18",1.68,1,116,15,"2020-BFN-0002764"
27340469,"Charming Bungalow★Near DU★Near Light Rail★",63711171,"Tonya",39.68078,-104.96666,"Entire home/apt",299,3,83,"2024-06-19",1.44,1,28,12,"2019-BFN-0009359"
27394040,"Recently built 2bd/1bath guesthouse near City Park",35518808,"Kristi",39.76307,-104.94801,"Entire home/apt",165,3,260,"2024-06-28",3.65,1,92,20,"2018-BFN-0005875"
27397709,"Serene space near RiNo Art District",17299124,"Katie",39.76746,-104.96466,"Entire home/apt",95,29,123,"2023-07-29",1.72,3,299,1,"2018-BFN-0007541"
27465070,"lohi mod",137129486,"Katie",39.76199,-105.02178,"Entire home/apt",126,29,21,"2019-09-01",0.3,1,218,0,""
27465203,"Denver Highlands Charming Townhouse",133801683,"Ellen",39.76708,-105.04295,"Entire home/apt",NA,2,94,"2023-11-24",1.32,1,0,19,"2020-BFN-0004257"
27491683,"Lovely Denver home close to DU, light rail, I 25",80372984,"Lee",39.67424,-104.95634,"Entire home/apt",307,4,42,"2024-05-28",0.6,2,252,4,"2019-BFN-0000022"
27543760,"Stunning 2 Bedrm in Country Club",207790264,"Cheryl",39.72693,-104.96966,"Entire home/apt",185,29,0,"",NA,1,234,0,""
27545807,"The Tennyson Adventure | A Luxury Townhome with Private Balcony",207800746,"Cole",39.77391,-105.04843,"Entire home/apt",129,30,11,"2023-05-31",0.15,2,123,0,""
27546197,"The Berkeley Bungalow near Tennyson Street",207800746,"Cole",39.775051,-105.049507,"Entire home/apt",174,29,9,"2022-11-16",0.13,2,345,0,""
